measurement UID,file URL,msID,shelfmark,collection,part,part ID,part type,text,leaves,leaf height,leaf height max,leaf height min,leaf width,leaf width max,leaf width min,leaf depth,leaf depth max,leaf depth min,leaf unit,roll height,roll height max,roll height min,roll width,roll width max,roll width min,roll unit,fragment height,fragment height max,fragment height min,fragment width,fragment width max,fragment width min,fragment unit,columns,columns max,columns min,column height,column height max,column height min,column width,column width max,column width min,column unit,writtenLines,writtenLines max,writtenLines min,written height,written height max,written height min,written width,written width max,written width min,written unit,ruledLines,rulesLines max,ruledLines min,ruled height,ruled height max,ruled height min,ruled width,ruled width max,ruled width min,ruled unit,rulingMedium,topLine
MS_Rawl_liturg_g_9_measure_1,manuscript_8739,MS_Rawl_liturg_g_9,MS. Rawl. liturg. g. 9,Rawl liturg,,MS_Rawl_liturg_g_9,,15 long lines,,78,78,78,55,55,55,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,27,27,27,mm,,,,,,,,,,,,
MS_Rawl_poet_137_measure_1,manuscript_8742,MS_Rawl_poet_137,MS. Rawl. poet. 137,Rawl poet,,MS_Rawl_poet_137,,"1 col., 31 lines; ruled in ink; ruled space Fols. 1-2, 4-5, 7-8 with full pricking and part ruling along the upper and lower margins in addition to the existing ruling.183-90 c. 100",,240,240,240,155,155,155,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Rawl_poet_161_measure_1,manuscript_8755,MS_Rawl_poet_161,MS. Rawl. poet. 161,Rawl poet,,MS_Rawl_poet_161,,2 cols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Rawl_poet_163_measure_6,manuscript_8757,MS_Rawl_poet_163,MS. Rawl. poet. 163,Rawl poet,,MS_Rawl_poet_163,,"Scribe 5 (excluding glosses, which are unruled) 205-250 110-120",,288-291,291,288,206,206,206,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Rawl_poet_163_measure_5,manuscript_8757,MS_Rawl_poet_163,MS. Rawl. poet. 163,Rawl poet,,MS_Rawl_poet_163,,Scribe 4 190-210 90-110,,288-291,291,288,206,206,206,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Rawl_poet_163_measure_4,manuscript_8757,MS_Rawl_poet_163,MS. Rawl. poet. 163,Rawl poet,,MS_Rawl_poet_163,,Scribe 3 205-210 90-110,,288-291,291,288,206,206,206,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Rawl_poet_163_measure_3,manuscript_8757,MS_Rawl_poet_163,MS. Rawl. poet. 163,Rawl poet,,MS_Rawl_poet_163,,Scribe 2 230 100-120,,288-291,291,288,206,206,206,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Rawl_poet_163_measure_2,manuscript_8757,MS_Rawl_poet_163,MS. Rawl. poet. 163,Rawl poet,,MS_Rawl_poet_163,,Scribe 1 220-230 130,,288-291,291,288,206,206,206,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Rawl_poet_163_measure_1,manuscript_8757,MS_Rawl_poet_163,MS. Rawl. poet. 163,Rawl poet,,MS_Rawl_poet_163,,"Layout somewhat variable according to scribe, typically 35 written lines but on occasion as many as 52. Written space:",,288-291,291,288,206,206,206,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Rawl_poet_223_measure_2,manuscript_8761,MS_Rawl_poet_223,MS. Rawl. poet. 223,Rawl poet,,MS_Rawl_poet_223-part1,,10 leaves 298 210,,298,298,298,210,210,210,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Rawl_poet_223_measure_1,manuscript_8761,MS_Rawl_poet_223,MS. Rawl. poet. 223,Rawl poet,,MS_Rawl_poet_223,,"Ruled in violet ink in 34 long lines, ruled space 260 140",,410,410,410,275,275,275,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Rawl_poet_241_measure_1,manuscript_8768,MS_Rawl_poet_241,MS. Rawl. poet. 241,Rawl poet,,MS_Rawl_poet_241,,Chiefly in double columns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Rawl_poet_32_measure_5,manuscript_8769,MS_Rawl_poet_32,MS. Rawl. poet. 32,Rawl poet,,MS_Rawl_poet_32-part3,,"Fols. 57r-168r in one column, unruled, with 33-39 long lines.",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,33 39,39,33,,,,,,,,,
MS_Rawl_poet_32_measure_4,manuscript_8769,MS_Rawl_poet_32,MS. Rawl. poet. 32,Rawl poet,,MS_Rawl_poet_32-part3,,"Fols. 54v-56v in two columns, unruled, with 32-42 long lines. Written space c. 210 140",,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,210,210,210,140,140,140,mm,32 42,42,32,,,,,,,,,
MS_Rawl_poet_32_measure_6,manuscript_8769,MS_Rawl_poet_32,MS. Rawl. poet. 32,Rawl poet,,MS_Rawl_poet_32-part4,,"Fols. 169v-172r: no ruling, 24 long lines consistently, written space 225 130",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,225,225,225,130,130,130,mm,24,24,24,,,,,,,,,
MS_Rawl_poet_32_measure_1,manuscript_8769,MS_Rawl_poet_32,MS. Rawl. poet. 32,Rawl poet,,MS_Rawl_poet_32,,"ii (modern endleaves, paper, with two unfoliated notes) + 1-2 (fifteenth-century endleaves, parchment) + 3-205 + i (modern endleaf, paper, foliated 206) 280 195",,280,280,280,195,195,195,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Rawl_poet_32_measure_2,manuscript_8769,MS_Rawl_poet_32,MS. Rawl. poet. 32,Rawl poet,,MS_Rawl_poet_32-part1,,"Frame ruled in graphite, in 23-28 long lines. Ruled space 175 155",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,23 28,28,23,175,175,175,155,155,155,mm,,
MS_Rawl_poet_32_measure_7,manuscript_8769,MS_Rawl_poet_32,MS. Rawl. poet. 32,Rawl poet,,MS_Rawl_poet_32-part4,,"Fols. 173r-193r: frame ruled, with 29-31 long lines per page, ruled space 200 120",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,29 31,31,29,200,200,200,120,120,120,mm,,
MS_Rawl_poet_32_measure_8,manuscript_8769,MS_Rawl_poet_32,MS. Rawl. poet. 32,Rawl poet,,MS_Rawl_poet_32-part5,,No ruling. 34-38 long lines per page. Ruled space 230 150,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,34 38,38,34,230,230,230,150,150,150,mm,,
MS_Rawl_poet_32_measure_3,manuscript_8769,MS_Rawl_poet_32,MS. Rawl. poet. 32,Rawl poet,,MS_Rawl_poet_32-part2,,No ruling. 28-32 long lines per page. Ruled space 190 115,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,28 32,32,28,190,190,190,115,115,115,mm,,
MS_Roe_20_measure_1,manuscript_8794,MS_Roe_20,MS. Roe 20,Roe,,MS_Roe_20,,ii (modern paper) + i (parchment flyleaf) + i (modern paper insertion) + 72 + ii (modern paper) leaves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Roe_9_measure_1,manuscript_8807,MS_Roe_9,MS. Roe 9,Roe,,MS_Roe_9,,"68 leaves, folio",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Savile_12_measure_1,manuscript_8809,MS_Savile_12,MS. Savile 12,Savile,,MS_Savile_12,,275 leaves 9.125 5.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Savile_13_measure_1,manuscript_8810,MS_Savile_13,MS. Savile 13,Savile,,MS_Savile_13,,315 leaves 10.125 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
