metadata: deco UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,overview: decoration,overview: description,overview: type,locus: locus,locus: from,locus: to,date: date,date: when,date: not before,date: not after,date: certainty,date: calendar,people: scribe name(s),people: scribe ID(s),people: signer name(s),people: signer ID(s),people: artist name(s),people: artist ID(s),people: patron name(s),people: patron ID(s),people: dedicatee name(s),people: dedicatee ID(s),people: former owner name(s),people: former owner ID(s),people: donor name(s),people: donor ID(s),people: other name(s),people: other ID(s),orgs: name(s),orgs: ID(s),places: name(s),places: ID(s),bibliography: bibl(s),bibliography: ref(s),bibliography: ref URI(s)
_deco_5,manuscript_12015,,,"Cambridge, Trinity College, MS O.8.3",manuscript,,MS-TRINITY-O-00008-00003,,"Line-fillers accompany the headings to various sections of the summary lectionary (ff. , ). These consist either of interlace in the same style as the headpiece on or slightly ornamented red horizontal bars.",lineFill,1v; 5r-8v; f. 1r,1v 5r 1r,1v 8v 1r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12016,,,"Cambridge, Trinity College, MS O.8.7",manuscript,,MS-TRINITY-O-00008-00007,,"On ff. and there are two friezes with a rope motif in brown ink. On there are three small linear undulated friezes, the central one with clovers at both ends.",frieze,1r; 13r; f. 52r,1r 13r 52r,1r 13r 52r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12016,,,"Cambridge, Trinity College, MS O.8.7",manuscript,,MS-TRINITY-O-00008-00007,,"Initials in ekthesis are decorated with a vegetal motif, see ff. , and .",decInit,1r; 13r; 52r,1r 13r 52r,1r 13r 52r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_3,manuscript_12016,,,"Cambridge, Trinity College, MS O.8.7",manuscript,,MS-TRINITY-O-00008-00007,,"Small crosses are traced after the titles and at the end of the texts, see e.g. ff. and .",other,1r; 11r,1r 11r,1r 11r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12017,,,"Cambridge, Trinity College, MS O.8.8",manuscript,,MS-TRINITY-O-00008-00008,,"The text begins with a small ornamented initial in red ink (). On , Hand B has overwritten normal letters with red ink to make them into minor initials.",colInit,f. 1r; ff. 1r-3v,1r 1r,1r 3v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12017,,,"Cambridge, Trinity College, MS O.8.8",manuscript,,MS-TRINITY-O-00008-00008,,The beginning of the text is preceded by a simple vignette in red ink ().,vignette,f. 1r,1r,1r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12019,,,"Cambridge, Trinity College, MS O.8.11",manuscript,,MS-TRINITY-O-00008-00011,,"On f. 5r there is a frieze in a rope motif, in a brilliant red ink. Hand B traced a series of small and simple friezes, formed of an undulated line with clover leaves at both ends, on ff. 9r, 44v, 60r, 88r.",frieze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12019,,,"Cambridge, Trinity College, MS O.8.11",manuscript,,MS-TRINITY-O-00008-00011,,"Initials in ekthesis, in red ink, decorated with a vegetal motif, used by both hand A (see ), and B (). Hand B used also minor thick initials in red ink, see e.g. .",decInit,f. 8r; f. 9r; f. 87r,8r 9r 87r,8r 9r 87r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12023,,,"Cambridge, Trinity College, MS O.9.4",manuscript,,MS-TRINITY-O-00009-00004,,On is a drawing in ink of a bird.,drawing,f. [vi] recto,[vi] recto,[vi] recto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12023,,,"Cambridge, Trinity College, MS O.9.4",manuscript,,MS-TRINITY-O-00009-00004,,On ff. and are simple friezes in brown and red ink.,frieze,[v] recto; [vi] recto,[v] recto [vi] recto,[v] recto [vi] recto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12025,,,"Cambridge, Trinity College, MS O.9.17",part,,,,Lections and lines of headings begin with minor initials in red ink.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12025,,,"Cambridge, Trinity College, MS O.9.17",part,,,,"The beginning of the text on is preceded by a pyle outlined in red ink, with blue and green infill. Transitions between some texts are marked by thin rectangular headpieces in red ink (e.g. pp. , ).",headpiece,p. 1; 160; 180,1 160 180,1 160 180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_3,manuscript_12025,,,"Cambridge, Trinity College, MS O.9.17",part,,,,Texts and sections begin with minor initials in red ink.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_4,manuscript_12025,,,"Cambridge, Trinity College, MS O.9.17",part,,,,"Transitions between some texts are marked by line-fillers or vignettes in red ink (e.g. pp. , , ).",lineFill,33-34; 39; 184-185,33 39 184,34 39 185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12026,,,"Cambridge, Trinity College, MS O.9.27",part,,,,The beginning of sections is marked by minor initials in red ink.,colInit,f. i recto-i verso (lower text),[c] verso-i recto,i verso-1r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12026,,,"Cambridge, Trinity College, MS O.9.27",part,,,,On the text (here describing the making of tools) is illustrated with a miniature comprising several tools and a diagrammatic representation of a wagon.,miniature,f. 44v,44v-45r,44v-45r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_3,manuscript_12026,,,"Cambridge, Trinity College, MS O.9.27",part,,,,"The beginning of the text on is preceded by a rectangular headpiece in red and black ink, decorated with two animal forms.",headpiece,f. 1r,i verso-1r,i verso-1r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_4,manuscript_12026,,,"Cambridge, Trinity College, MS O.9.27",part,,,,The text of Hesiod begins on with an initial in red ink. Commentary on begins with a highly ornamented initial in black ink.,decInit,f. 5v; f. 6r,5v-6r 5v-6r,5v-6r 5v-6r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_12026,,,"Cambridge, Trinity College, MS O.9.27",part,,,,The beginning of a section on is marked by a simple minor initial in red ink.,colInit,f. 3r,2v-3r,2v-3r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12034,,,"Cambridge, Trinity College, MS R.3.31",part,,,,Decorated large initial in red ink on .,decInit,f. 2r,2r,2r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_10,manuscript_12034,,,"Cambridge, Trinity College, MS R.3.31",part,,,,Explanatory diagrams on .,diagram,f. 95r,95r,95r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12034,,,"Cambridge, Trinity College, MS R.3.31",part,,,,Two cross-shaped flowers on .,drawn,f. 2r,2r,2r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_3,manuscript_12034,,,"Cambridge, Trinity College, MS R.3.31",part,,,,Rope motif in red ink on ; palmette-scroll headpiece in red ink on ; headpiece with carving motif in red ink on .,headpiece,f. 34v; f. 68r; f. 68v,34v 68r 68v,34v 68r 68v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_4,manuscript_12034,,,"Cambridge, Trinity College, MS R.3.31",part,,,,"Decorated initials in red ink on ff. , , (with human figure).",decInit,34v; 68r; f. 68v,34v 68r 68v,34v 68r 68v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_12034,,,"Cambridge, Trinity College, MS R.3.31",part,,,,Two crosses on .,drawn,f. 34v,34v,34v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_6,manuscript_12034,,,"Cambridge, Trinity College, MS R.3.31",part,,,,"Sketches drawn in the outer margins margins of ff. , . On a picture of the Sphinx, in brown ink decorated in red, with a human face, four legs, two wings and a serpent as tail. Some faces on ff. and . On ff. , and there are some sketches of cities.",vignette,55r; 65v; f. 68r; 80r; 93v; 81v; 82r; 85v,55r 65v 68r 80r 93v 81v 82r 85v,55r 65v 68r 80r 93v 81v 82r 85v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_7,manuscript_12034,,,"Cambridge, Trinity College, MS R.3.31",part,,,,"Explanatory diagrams decorated and recoloured in red on ff. , .",diagram,56r; 74r,56r 74r,56r 74r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_8,manuscript_12034,,,"Cambridge, Trinity College, MS R.3.31",part,,,,Two lozanges on .,drawn,f. 98v,98v,98v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_9,manuscript_12034,,,"Cambridge, Trinity College, MS R.3.31",part,,,,Rope motif in red ink on .,vignette,f. 98v,98v,98v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12037,,,"Cambridge, Trinity College, MS R.9.9",manuscript,,MS-TRINITY-R-00009-00009,,Small colored initial in red ink throughout the manuscript.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12038,,,"Cambridge, Trinity College, MS R.9.12",manuscript,,MS-TRINITY-R-00009-00012,,"In the margins all around the text on there are flowers and a strawberry with stems and leaves painted in blue, red, pink, violet and green.",marginal,f. 1r,1r,1r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12039,,,"Cambridge, Trinity College, MS R.9.15",manuscript,,MS-TRINITY-R-00009-00015,,"Crude headpieces with interlace ornament, in brown ink and red and green paint, mark the beginning of some sections of the text. These include a pyle on and rectangular headpieces on ff. , , and .",headpiece,f. 21r; 26r; 29r; 46r; 64v,21r 26r 29r 46r 64v,21r 26r 29r 46r 64v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12039,,,"Cambridge, Trinity College, MS R.9.15",manuscript,,MS-TRINITY-R-00009-00015,,"Minor initials in red ink, sometimes with very simple ornament, mark the beginning of many subsections and sentences.",colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12040,,,"Cambridge, Trinity College, MS R.9.18",manuscript,,MS-TRINITY-R-00009-00018,,A slender headpiece in red ink precedes the beginning of the text on .,headpiece,f. 19r,19r,19r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12040,,,"Cambridge, Trinity College, MS R.9.18",manuscript,,MS-TRINITY-R-00009-00018,,"Many sections begin with minor initials in red ink, appearing within the line of text as well as at the beginning of lines.",colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_3,manuscript_12040,,,"Cambridge, Trinity College, MS R.9.18",manuscript,,MS-TRINITY-R-00009-00018,,Some other sections begin with minor initials in brown ink.,plainInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_4,manuscript_12040,,,"Cambridge, Trinity College, MS R.9.18",manuscript,,MS-TRINITY-R-00009-00018,,Spaces have been left in places for minor initials that were never added (e.g. ).,unfilled,ff. 9r-15v,9r,15v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12041,,,Trinity College MS R.9.20,manuscript,,MS-TRINITY-R-00009-00020,,Decorated major initials in red ink mark the start of chaprters.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12042,,,"Cambridge, Trinity College, MS R.9.22",manuscript,,MS-TRINITY-R-00009-00022,,"Minor initials in red ink, sometimes with simple ornament, begin each sub-section.",colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12043,,,"Cambridge, Trinity College, MS R.9.26",manuscript,,MS-TRINITY-R-00009-00026,,"On , in the centre of the leaf, with the text written around it, is painted a shield, coloured in blue, with trompe l'oeuil arms of Nicholas Ruistre, on a crozier, surmounted by a scroll with the motto Aequo animo; three mice run on the left edge of the shield.",miniature,f. 3v,3v-4r,3v-4r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12043,,,"Cambridge, Trinity College, MS R.9.26",manuscript,,MS-TRINITY-R-00009-00026,,"On there is a brown and gold acanthus initial on a square ground coloured in pink and grey. On there is a zoomorphic initial (dragon) painted in blue, gold and brown, on a square ground coloured in pink. On there is a golden and brown initial on a square ground coloured in blue.",decInit,f. 4r; f. 11v; f. 35r,3v-4r 11v-12r 34v-35r,3v-4r 11v-12r 34v-35r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_3,manuscript_12043,,,"Cambridge, Trinity College, MS R.9.26",manuscript,,MS-TRINITY-R-00009-00026,,"Thick initials in red ink, see e.g. ; filled with lines in red ink on ff. , .",colInit,f. 50r; 32r; 54v,49v-50r 31v-32r 54v-55r,49v-50r 31v-32r 54v-55r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_4,manuscript_12043,,,"Cambridge, Trinity College, MS R.9.26",manuscript,,MS-TRINITY-R-00009-00026,,"The text ends in form of a cross on ff. and ; in the form of a chalice on ff. , .",other,49r; 56v; 31v; 54r,48v-49r 56v-57r 31v-32r 53v-54r,48v-49r 56v-57r 31v-32r 53v-54r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12047,,,"Cambridge, Trinity College, MS R.15.36",manuscript,,MS-TRINITY-R-00015-00036,,"The decoration is simple and has been traced by the scribe. On there is a headpiece with a geometrical motif of rhombuses, partially coloured in red ink; there is a smaller one on . On there is a small headpiece coloured in red ink containing a geometrical pattern in negative.",headpiece,f. 4v; f. 45r; f. 24r,4v 45r 24r,4v 45r 24r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12047,,,"Cambridge, Trinity College, MS R.15.36",manuscript,,MS-TRINITY-R-00015-00036,,"ff. , , , , , , formed by alternating motifs of small commas and two parallel lines, with vegetal motifs at both ends (on f. 122r the frieze is used as a line-filler)",frieze,60v; 87r; 91v; 122r; 123r; 133r,60v 87r 91v 122r 123r 133r,60v 87r 91v 122r 123r 133r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_3,manuscript_12047,,,"Cambridge, Trinity College, MS R.15.36",manuscript,,MS-TRINITY-R-00015-00036,,"ff. , , , , , , , , , , , , , , , , rope motifs in red or brown ink",frieze,1r; 3r; 3v; 7v; 17v; 22v; 29v; 36v; 43v; 89r; 47v; 50r-50v; 54r; 68r; 77v; 89r; 132v,1r 3r 3v 7v 17v 22v 29v 36v 43v 89r 47v 50r 54r 68r 77v 89r 132v,1r 3r 3v 7v 17v 22v 29v 36v 43v 89r 47v 50v 54r 68r 77v 89r 132v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_4,manuscript_12047,,,"Cambridge, Trinity College, MS R.15.36",manuscript,,MS-TRINITY-R-00015-00036,,"ff. , , , chain motifs",frieze,3r; 46r; 69r; 128r,3r 46r 69r 128r,3r 46r 69r 128r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_12047,,,"Cambridge, Trinity College, MS R.15.36",manuscript,,MS-TRINITY-R-00015-00036,,"ff. , ribbons with knots, or, ff. simple ribbons",frieze,20r-20v; 41v; 20v-22v,20r 41v 20v,20v 41v 22v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_6,manuscript_12047,,,"Cambridge, Trinity College, MS R.15.36",manuscript,,MS-TRINITY-R-00015-00036,,"ff. , undulated linear motifs",frieze,23r-23v; 42r,23r 42r,23v 42r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_7,manuscript_12047,,,"Cambridge, Trinity College, MS R.15.36",manuscript,,MS-TRINITY-R-00015-00036,,"Thick initials in ekthesis, in red ink, with a very simple geometrical decoration. A few initials are more elaborately decorated, see e.g. ff. , , (anthropomorphic).",decInit,39v; 43r; 74v,39v 43r 74v,39v 43r 74v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_8,manuscript_12047,,,"Cambridge, Trinity College, MS R.15.36",manuscript,,MS-TRINITY-R-00015-00036,,"Some of the texts are accompanied by diagrams of simple execution, sometimes with particulars coloured in red, see ff. , , , , , , , and by tables, which sometimes show decorated frames, see ff. , , , , , , , .",diagram,84v; 86r; 121r; 121v; 122r; 137r; 137v; 15v; 16r; 18v; 19r; 84v-85v; 88r; 122v; 128r-132r,84v 86r 121r 121v 122r 137r 137v 15v 16r 18v 19r 84v 88r 122v 128r,84v 86r 121r 121v 122r 137r 137v 15v 16r 18v 19r 85v 88r 122v 132r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12048,,,"Cambridge, Trinity College, MS R.16.5",manuscript,,MS-TRINITY-R-00016-00005,,"an undulating linear frieze with clover leaves at both ends on ff. , , , , , , , , , , , , , ,",frieze,1r; 3r; 5v; 8r; 86v; 110r; 120r; 153r; 170r; 207v; 232r; 249r; 280v; 322r; 340r,1r 3r 5v 8r 86v 110r 120r 153r 170r 207v 232r 249r 280v 322r 340r,1r 3r 5v 8r 86v 110r 120r 153r 170r 207v 232r 249r 280v 322r 340r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12048,,,"Cambridge, Trinity College, MS R.16.5",manuscript,,MS-TRINITY-R-00016-00005,,"a small frieze formed by small alternating motifs of lines and circles on ff. ,",frieze,4r-5v; 6r,4r 6r,5v 6r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_3,manuscript_12048,,,"Cambridge, Trinity College, MS R.16.5",manuscript,,MS-TRINITY-R-00016-00005,,a double-line frieze with geometrical motifs on,frieze,f. 6v.,6v,6v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_4,manuscript_12048,,,"Cambridge, Trinity College, MS R.16.5",manuscript,,MS-TRINITY-R-00016-00005,,"Simple thick initials in ekthesis in red ink, see e.g. .",plainInit,f. 15v,15v,15v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_12048,,,"Cambridge, Trinity College, MS R.16.5",manuscript,,MS-TRINITY-R-00016-00005,,"Initials in ekthesis, in red ink, decorated with a simple vegetal motif, see e.g. .",decInit,f. 110r,110r,110r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_6,manuscript_12048,,,"Cambridge, Trinity College, MS R.16.5",manuscript,,MS-TRINITY-R-00016-00005,,The text is accompanied by geometrical diagrams (see ). On there is a coloured diagram representing a rainbow. A coloured diagram is present also on .,diagram,f. 35v; f. 142v; f. 146v,35v 142v 146v,35v 142v 146v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12049,,,"Cambridge, Trinity College, MS R.16.33",manuscript,,MS-TRINITY-R-00016-00033,,A simple pyle on in red ink; cord frame on .,headpiece,f. 1r; f. 14v,1r 14v,1r 14v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12049,,,"Cambridge, Trinity College, MS R.16.33",manuscript,,MS-TRINITY-R-00016-00033,,Small decorated initials on ff. and in red ink.,decInit,1r; 14v,1r 14v,1r 14v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_3,manuscript_12049,,,"Cambridge, Trinity College, MS R.16.33",manuscript,,MS-TRINITY-R-00016-00033,,Small coloured initials in red ink throughout the manuscript.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12050,,,"Cambridge, Trinity College, MS R.16.35",manuscript,,MS-TRINITY-R-00016-00035,,"Decorated major initials in red ink mark the start of the prefatory materials and the books of the Iliad, and on .",decInit,f. 50v,50v,50v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12050,,,"Cambridge, Trinity College, MS R.16.35",manuscript,,MS-TRINITY-R-00016-00035,,Minor initials outlined in red ink throughout the books of the Iliad.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12052,,,"Cambridge, Trinity College, MS R.17.11",part,,,,Simple vignettes in red ink precede the beginning of each section.,vignette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12052,,,"Cambridge, Trinity College, MS R.17.11",part,,,,Simple minor initials in red ink mark the beginning of each section. Each entry begins with a normal letter in red ink.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_3,manuscript_12052,,,"Cambridge, Trinity College, MS R.17.11",part,,,,The beginning of a section on is preceded by a horizontal bar in red ink.,vignette,f. 14v,14v,14v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_4,manuscript_12052,,,"Cambridge, Trinity College, MS R.17.11",part,,,,"Each entry begins with an enlarged letter in black ink, ornamented with red ink infill.",colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12054,,,"Cambridge, University Library, MS Add. 679",part,,,,"The beginning of the text () is preceded by a rectagular headpiece in orange-red ink, with vegetative ornament. Two early lections (ff. , ) are preceded by rectangular headpieces in a different style, in red ink with small areas of blue infill, the latter perhaps a later addition.",headpiece,f. 1r; 3v; 6r,1:1r 1:3v 1:6r,1:1r 1:3v 1:6r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12054,,,"Cambridge, University Library, MS Add. 679",part,,,,"The text of each lection begins with a major initial, sometimes ornamented, in red ink. The one on is in the same orange-red ink as the rubric and headpiece on this page, the others in a different style and in the same style as the rubric and ornament in the remainder of the manuscript.",decInit,f. 1r,1:1r,1:1r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_3,manuscript_12054,,,"Cambridge, University Library, MS Add. 679",part,,,,The end of another early lection () is accompanied by a line-filler in red ink.,lineFill,f. 8r,1:8r,1:8r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_4,manuscript_12054,,,"Cambridge, University Library, MS Add. 679",part,,,,The end of the Gospel lectionary text ( is marked by a simple vignette in red ink.,vignette,f. 180v,2:180v,2:180v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_12054,,,"Cambridge, University Library, MS Add. 679",part,,,,"The text of each lection begins with a major initial, sometimes ornamented, in red ink, in the same style as those in Part I. These are occasionally very elongated (ff. , , ). Occasionally they, along with the rubric on the same page, appear in a much brighter red ink than usual (e.g. ff. )",decInit,153r; 167v; 173r; 55v; 56v,2:153r 2:167v 2:173r 2:55v 2:56v,2:153r 2:167v 2:173r 2:55v 2:56v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12055,,,"Cambridge, University Library, MS Add. 720",part,,,,"Full-page miniatures in paint and gold precede all four Gospels, including Evangelist portraits and other scenes. There is a smaller, roughly semicircular miniature preceding the beginning of the text on f. 223v. f. 3v Matthew ( )109 87 10987 f. 80r John the Baptist performing a baptism, with Christ standing in the background ( )118 88 11888 f. 80v Mark ( )120 88 12088 f. 133r Luke with St Paul ( )120 91 12091 f. 133v The Holy Family ( )118 85 11885 f. 223r John the Baptist and John the Theologian ( )113 85 11385 f. 223v Virgin and Child ( )40 51 4051",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12055,,,"Cambridge, University Library, MS Add. 720",part,,,,"The Gospel of Matthew is preceded by a pyle in red and blue (). The Gospel of Mark is preceded by a thin rectangular headpiece, containing a plaited design, in red ink .",headpiece,f. 4r; 81r,4r 81r,4r 81r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_3,manuscript_12055,,,"Cambridge, University Library, MS Add. 720",part,,,,Minor initials in red ink mark the beginning of Gospels and sections.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_4,manuscript_12055,,,"Cambridge, University Library, MS Add. 720",part,,,,"The beginning of the text on is preceded by a thin pyle in red ink, containing a plaited design.",headpiece,f. 283r,283r,283r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_12055,,,"Cambridge, University Library, MS Add. 720",part,,,,Minor initials in red ink appear at the begining of lines.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_6,manuscript_12055,,,"Cambridge, University Library, MS Add. 720",part,,,,Transitions between sections are marked by simple vignettes in red ink.,vignette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12056,,,"Cambridge, University Library, MS Add. 1024",manuscript,,MS-ADD-01024-00000,,Small friezes in red ink are present at the beginning of the texts: on scrollworks frieze with a vegetal motif with vine leaves; on scrollworks with a vegetal motif; on rope motif with vine leaves.,frieze,f. 4r; f. 36r; f. 43v,4r 36r 43v,4r 36r 43v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12056,,,"Cambridge, University Library, MS Add. 1024",manuscript,,MS-ADD-01024-00000,,"Initials in ekthesis in red ink are decorated with vegetal motifs, see e.g. ff. , , , .",decInit,4r; 15v; 36r; 43v,4r 15v 36r 43v,4r 15v 36r 43v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12057,,,"Cambridge, University Library, MS Add. 1025",manuscript,,MS-ADD-01025-00000,,"Rectangular headpieces in fretwork style (Laubsägestil) in light blue, red, and green ink are drawn on the top of the rubrics beginning each homily (the blue ink often passed on the previous folio): ff. , , , (partially vanished), , , , , , , , , .",headpiece,12r; 19r; 25r; 34v; 54r; 65r; 73v; 96r; 107v; 117v; 138r; 149v; 161v,12r 19r 25r 34v 54r 65r 73v 96r 107v 117v 138r 149v 161v,12r 19r 25r 34v 54r 65r 73v 96r 107v 117v 138r 149v 161v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12057,,,"Cambridge, University Library, MS Add. 1025",manuscript,,MS-ADD-01025-00000,,"Major initials in blue, red, and green or only red ink marking the start of homilies.",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_3,manuscript_12057,,,"Cambridge, University Library, MS Add. 1025",manuscript,,MS-ADD-01025-00000,,"Presence of minor initials in a red-ink uncial script, set apart from the columns of text.",colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12058,,,"Cambridge, University Library, MS Add. 1732",manuscript,,MS-ADD-01732,,"Headpieces, often in cord motif, colored in red on ff. , , , , and , in purple on f. , in black on f. , , , and .",headpiece,2r; 20v; 37v; 47v; 54r; 83r; 73v; 144r; 163r; 184r; 201v; 218r,2r 20v 37v 47v 54r 83r 73v 144r 163r 184r 218r 218r,2r 20v 37v 47v 54r 83r 73v 144r 163r 184r 218r 218r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_2,manuscript_12058,,,"Cambridge, University Library, MS Add. 1732",manuscript,,MS-ADD-01732,,The thick red-ink major initials are presented on the same folios as the headpieces.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_3,manuscript_12058,,,"Cambridge, University Library, MS Add. 1732",manuscript,,MS-ADD-01732,,Minor initials written in a thin red-ink uncial within the body of the text copied by Hand D and E.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_1,manuscript_12059,,,"Cambridge, University Library, MS Dd.8.49",part,,,,"The beginning of the synaxarion (f. 1r) is marked by a pyle, outlined in red ink with partial green paint infill, and the beginning of the menologion (f. 141v) by another pyle in red ink. Small rectangular headpieces mark the beginnings of the main sub-sections of the synaxarion and most of the months of the menologion:- synaxarionpylemenologionpylesynaxarionmenologion f. 38r weeks of Matthew f. 61v weeks of Luke f. 85r weeks of Mark (Lent) f. 153r October f. 160v November f. 163r December f. 182v March f. 184r April f. 185v May f. 192v July f. 194r AugustA few of these have been partially infilled with paint in a single colour, either grey (f. 38r), red (f. 61v), or yellow (f. 163r). It seems possible that additional colours were intended to be added later, and the other headpieces to receive similar treatment.",headpiece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
