metadata: origin UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,overview: origin,overview: additions,locus: locus,locus: from,locus: to,orig date: date,orig date: when,orig date: not before,orig date: not after,orig date: certainty,orig date: calendar,orig place: place,orig place: country,orig place: country ID,orig place: country lat,orig place: country long,orig place: region,orig place: region ID,orig place: region lat,orig place: region long,orig place: settlement,orig place: settlement ID,orig place: settlement lat,orig place: settlement long,orig org: org,orig org: org ID,orig org: org lat,orig org: org long,add date: date,add date: when,add date: not before,add date: not after,add date: certainty,add date: calendar,add place: place,add place: country,add place: country ID,add place: country lat,add place: country long,add place: region,add place: region ID,add place: region lat,add place: region long,add place: settlement,add place: settlement ID,add place: settlement lat,add place: settlement long,add org: org,add org: org ID,add org: org lat,add org: org long,bibliography: bibl(s),bibliography: ref(s),bibliography: ref ID(s),bibliography: note(s)
_origin_1,manuscript_11897,,,"Cambridge, Sidney Sussex College, MS 61",manuscript,,MS-SIDNEY-00061,"Theonas Theonas, hieromonachos December 1561 2r 3r 3v Serres f. 1r-1v",,2r; 3r; 3v; f. 1r-1v,2r 3r 3v 1r,2r 3r 3v 1v,December 1561,1561-12,1561-12,1561-12,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_77290,,,"Cambridge, Sidney Sussex College, MS 65",manuscript-composite,,MS-SIDNEY-00065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_77290,,,"Cambridge, Sidney Sussex College, MS 65",part,,,"16th century western Europe Emmanuel Barnes (1561-1614) Barnes, Emanuel 1561-1614",,,,,,,,,,,western Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_77290,,,"Cambridge, Sidney Sussex College, MS 65",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, Sidney Sussex College, MS 85",manuscript,,MS-SIDNEYSUSSEX-00085,First half of the 14th century (probably in the early 14th century). England.,,,,,"First half of the 14th century (probably in
                                the early 14th century). ",,1300,1350,high,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_77339,,,"Cambridge, Sidney Sussex College, MS 105",manuscript,,MS-SIDNEY-00105,"The manuscript was copied by an English scholar in the late 17th century (after 1688) (see Summary), in England. This dating is supported also by the watermark of the paper.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11901,,,"Cambridge, St John's College, MS A.6",manuscript,,MS-SJC-A-00006,in the second half of the 16th century,,,,, in the second half of the 16th century,,1551,1599,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, St John's College, MS B.15",manuscript-composite,,MS-SJC-B-00015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, St John's College, MS B.15",part,,,Copied in the 15th century. England.,,,,, Copied in the 15th century.,,1400,1500,high,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_1,,,"Cambridge, St John's College, MS B.15",part,,,Copied in the second half of the 15th century. England.,,,,," Copied in the second half of the 15th
                                    century. ",,1450,1500,high,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_3,manuscript_1,,,"Cambridge, St John's College, MS B.15",part,,,Copied in the second half of the 14th century. England.,,,,," Copied in the second half of the 14th
                                    century. ",,1350,1400,high,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, St John's College, MS D.3",manuscript-composite,,MS-SJC-D-00003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, St John's College, MS D.3",part,,,Written in the 13th century. England. Date and place of production assigned based on palaeographical features.,,,,, Written in the 13th century. ,,1200,1275,medium,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Date and place of production assigned based on palaeographical features.
_origin_2,manuscript_1,,,"Cambridge, St John's College, MS D.3",part,,,"Written in the 13th century. St Augustine's Abbey, Canterbury, England Date and place of production assigned based on palaeographical features.",,,,, Written in the 13th century. ,,1200,1275,low,Gregorian,"St Augustine's Abbey, Canterbury, England",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Date and place of production assigned based on palaeographical features.
_origin_1,manuscript_1,,,"Cambridge, St John's College, MS D.4",manuscript-composite,,MS-SJC-D-00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, St John's College, MS D.4",part,,,"Written in the thirteenth or fourteenth century, probably close to c. 1300. Probably France.",,,,," Written in the thirteenth or fourteenth
                                    century, probably close to c. 1300. ",,1200,1400,medium,Gregorian,Probably France.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_1,,,"Cambridge, St John's College, MS D.4",part,,,Probably written in the 12th century. Probably Italy.,,,,, Probably written in the 12th century. ,,1100,1200,medium,Gregorian,Probably Italy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_3,manuscript_1,,,"Cambridge, St John's College, MS D.4",part,,,"Probably written in the 14th century. Probably England. Monica Green discusses the origin of Cambridge, St John's College, MS D.4 in several works, but in particular see M. H. Green, 'The De Genecia Attributed to Constantine the African', in M. H. Green (ed.), , where she quotes Consuelo Dutschke's assessment that this list of the contents of ff. 153-181 was added to the volume in England in the 14th century.Women's Healthcare in the Medieval West Texts and Contexts (Aldershot, 2000), p. III:302, esp. n. 11",,,,, Probably written in the 14th century. ,,1300,1400,medium,Gregorian,Probably England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M. H. Green, 'The De Genecia Attributed to Constantine the African', in M. H. Green (ed.), Women's Healthcare in the Medieval West Texts and Contexts (Aldershot, 2000), p. III:302, esp. n. 11",,,
_origin_4,manuscript_1,,,"Cambridge, St John's College, MS D.4",part,,,"Probably written in the first half of the 12th century. Probably Italy. Monica Green discusses the origin of Cambridge, St John's College, MS D.4 in several works, but in particular see M. H. Green, ‘The De Genecia Attributed to Constantine the African’, in M. H. Green (ed.), , where she shares Consuelo Dutschke's assessment of the manuscript as follows: ' ... copied in Italy during the first half of the twelfth century...'.Women’s Healthcare in the Medieval West Texts and Contexts (Aldershot, 2000), p. III:302, esp. n. 11",,,,," Probably written in the first half of
                                    the 12th century. ",,1100,1150,medium,Gregorian,Probably Italy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M. H. Green, ‘The De Genecia Attributed to Constantine the African’, in M. H. Green (ed.), Women’s Healthcare in the Medieval West Texts and Contexts (Aldershot, 2000), p. III:302, esp. n. 11",,,"Monica Green discusses the origin of Cambridge, St John's College, MS D.4 in several works, but in particular see M. H. Green, ‘The De Genecia Attributed to Constantine the African’, in M. H. Green (ed.), , where she shares Consuelo Dutschke's assessment of the manuscript as follows: ' ... copied in Italy during the first half of the twelfth century...'.Women’s Healthcare in the Medieval West Texts and Contexts (Aldershot, 2000), p. III:302, esp. n. 11"
_origin_1,manuscript_1,,,"Cambridge, St John's College, MS E.6",manuscript-composite,,MS-SJC-E-00006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, St John's College, MS E.6",part,,,Copied in the 14th century. England.,,,,, Copied in the 14th century. ,,1300,1400,high,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_1,,,"Cambridge, St John's College, MS E.6",part,,,"Copied by Thomas Betson during his time at Syon Abbey between 1481 and 1516. The Monastery of St Saviour and St Bridget of Syon, also known as Syon Abbey, in Twickenham, London.",,,,," Copied by Thomas Betson during his time
                                    at Syon Abbey between 1481 and 1516. ",,1481,1516,high,Gregorian,"The Monastery of St Saviour and St Bridget of Syon, also known as Syon Abbey, in Twickenham, London.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11898,,,"Cambridge, St John's College, MS F.15",manuscript,,MS-SJC-F-00015,in the early 16th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, St John's College, MS G.4",manuscript,,MS-SJC-G-00004,"Written in the 12th century Written in England, perhaps at Durham Cathedral Priory Date and location of production assigned based on palaeographical features.",,,,, Written in the 12th century ,,1100,1200,medium,Gregorian,"Written in England, perhaps at Durham Cathedral Priory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Date and location of production assigned based on palaeographical features.
_origin_1,manuscript_77291,,,"Cambridge, St John's College, MS H.19",manuscript,,MS-SJC-H-00019,"The manuscript was copied by a scribe of western European origin probably around the middle of the 16th century, in England.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, St John's College, MS K.49",manuscript,,MS-SJC-K-00049,Copied in the 15th century England,,,,,Copied in the 15th century ,,1400,1500,high,Gregorian,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_77292,,,"Cambridge, St John's College, MS M.8",manuscript,,MS-ST-JOHNS-M-00008,the last quarter of the 16th century or the early years of the 17th 1575,,,,,"the last quarter of the 16th
                                century or the early years of the 17th",,1575,1615,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11899,,,"Cambridge, St John's College, MS O.79",manuscript-composite,,MS-ST-JOHNS-O-00079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11899,,,"Cambridge, St John's College, MS O.79",part,,,"mid-14th century John V Palaiologos (1332-1391, r. 1341-1391) John V Palaeologus, Emperor of the East, -1391 John VI Kantakouzenos (c. 1292-1383, r. 1347-1354) John VI Cantacuzenus, Emperor of the East, 1292-1383 Manuel Sergopoulos Sergopoulos Manuel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_11899,,,"Cambridge, St John's College, MS O.79",part,,,late 14th century 1462,,,,,"late 14th
                                    century",,1370,1399,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11907,,,"Cambridge, Trinity College, MS B.3.18",manuscript-composite,,MS-TRINITY-B-00003-00018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11907,,,"Cambridge, Trinity College, MS B.3.18",part,,,"Italy middle of the 16th century P. Canart, 'Les manuscrits copiés par Emmanuel Provataris (1546-1570 environ): Essai d'étude codicologique', in Mélanges Eugène Tisserant, VI (Città del Vaticano, 1964), pp. 173-287 Città del Vaticano, Biblioteca Apostolica Vaticana, gr. 1184 Canart (1964) Città del Vaticano, Biblioteca Apostolica Vaticana, gr. 625 Canart (1964) Canart (1964)",,,,,"
                                    middle of the 16th century",,1546,1554,,gregorian,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"P. Canart, 'Les manuscrits copiés par Emmanuel Provataris (1546-1570 environ): Essai d'étude codicologique', in Mélanges Eugène Tisserant, VI (Città del Vaticano, 1964), pp. 173-287; Città del Vaticano, Biblioteca Apostolica Vaticana, gr. 1184; Canart (1964); Città del Vaticano, Biblioteca Apostolica Vaticana, gr. 625; Canart (1964); Canart (1964)",,,
_origin_2,manuscript_11907,,,"Cambridge, Trinity College, MS B.3.18",part,,,"Main 5 Mon. 27 Mondrain (1992) V. Tiftixoglu, Katalog der griechischen Handschriften der Bayerischen Staatsbibliothek München, 1: Codices graeci Monacenses 1 - 55 (Munich, 2004)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mondrain (1992); V. Tiftixoglu, Katalog der griechischen Handschriften der Bayerischen Staatsbibliothek München, 1: Codices graeci Monacenses 1 - 55 (Munich, 2004)",,,
_origin_1,manuscript_11908,,,"Cambridge, Trinity College, MS B.4.10",manuscript,,MS-TRINITY-B-00004-00010,"The manuscript was copied in the first half of the 16th century by the scribe and printer Bartolomeo Zanetti, in Italy.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11910,,,"Cambridge, Trinity College, MS B.7.1",manuscript,,MS-TRINITY-B-00007-00001,"The characteristics of the script suggest that the manuscript was copied in the 10th century, probably in the second half.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11911,,,"Cambridge, Trinity College, MS B.7.2",manuscript,,MS-TRINITY-B-00007-00002,"Theophilos of Iberon (1460/70-1548)Theophilos of Iberon (1460/70-1548) Monastery of the Pantokrator Monē Pantokratoros (Athos, Greece) Mount Athos June 1535 f. 474r",,f. 474r,474r,474r,June 1535,1535-06,1535-06,1535-06,,gregorian,Mount Athos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11912,,,"Cambridge, Trinity College, MS B.7.3",manuscript-composite,,MS-TRINITY-B-00007-00003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11912,,,"Cambridge, Trinity College, MS B.7.3",part,,,the 13th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_11912,,,"Cambridge, Trinity College, MS B.7.3",part,,,late 13th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11913,,,"Cambridge, Trinity College, MS B.7.4",manuscript,,MS-TRINITY-B-00007-00004,The manuscript was copied in the 17th century.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11914,,,"Cambridge, Trinity College, MS B.7.7",manuscript,,MS-TRINITY-B-00007-00007,the late 13th or early 14th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11915,,,"Cambridge, Trinity College, MS B.8.1",manuscript-composite,,MS-TRINITY-B-00008-00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11915,,,"Cambridge, Trinity College, MS B.8.1",part,,,the first half of the 12th century,,,,,"the first half of the 12th
                                    century",,1100,1150,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_11915,,,"Cambridge, Trinity College, MS B.8.1",part,,,13th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11916,,,"Cambridge, Trinity College, MS B.8.2",manuscript,,MS-TRINITY-B-00008-00002,11th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11917,,,"Cambridge, Trinity College, MS B.8.3",manuscript-composite,,MS-TRINITY-B-00008-00003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11917,,,"Cambridge, Trinity College, MS B.8.3",part,,,12th century,,,,,"12th
                                century",,1100,1199,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_11917,,,"Cambridge, Trinity College, MS B.8.3",part,,,second half of the 12th or 13th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11918,,,"Cambridge, Trinity College, MS B.8.4",manuscript,,MS-TRINITY-B-00008-00004,late 13th or early 14th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11919,,,"Cambridge, Trinity College, MS B.8.5",manuscript-composite,,MS-TRINITY-B-00008-00005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11919,,,"Cambridge, Trinity College, MS B.8.5",part,,,late 15th century late 15th or 16th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_11919,,,"Cambridge, Trinity College, MS B.8.5",part,,,13th century iota iota,,,,,"13th
                  century",,1200,1299,low,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11927,,,"Cambridge, Trinity College, MS B.8.5A",manuscript,,MS-TRINITY-B-00008-00005-A,9th century,,,,,"9th
                                century",,800,899,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11920,,,"Cambridge, Trinity College, MS B.8.6",manuscript-composite,,MS-TRINITY-B-00008-00006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11920,,,"Cambridge, Trinity College, MS B.8.6",part,,,second half of the 11th or first half of the 12th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_11920,,,"Cambridge, Trinity College, MS B.8.6",part,,,late 12th or 13th century,,,,,"late 12th
                                    or 13th century",,1150,1299,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11921,,,"Cambridge, Trinity College, MS B.8.7",manuscript-composite,,MS-TRINITY-B-00008-00007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11921,,,"Cambridge, Trinity College, MS B.8.7",part,,,second half of the 11th century southern Italy,,,,,second half of the 11th century,,1050,1099,,gregorian,southern Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_11921,,,"Cambridge, Trinity College, MS B.8.7",part,,,15th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11922,,,"Cambridge, Trinity College, MS B.8.8",manuscript,,MS-TRINITY-B-00008-00008,10th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11923,,,"Cambridge, Trinity College, MS B.8.9",manuscript,,MS-TRINITY-B-00008-00009,second half of the 14th century,,,,,"second half of
                                the 14th century",,1350,1399,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11924,,,"Cambridge, Trinity College, MS B.8.10",manuscript-composite,,MS-TRINITY-B-00008-00010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11924,,,"Cambridge, Trinity College, MS B.8.10",part,,,14th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_11924,,,"Cambridge, Trinity College, MS B.8.10",part,,,14th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11925,,,"Cambridge, Trinity College, MS B.8.11",manuscript,,MS-TRINITY-B-00008-00011,in the 11th century,,,,,in the 11th century,,1000,1099,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11926,,,"Cambridge, Trinity College, MS B.8.12",manuscript,,MS-TRINITY-B-00008-00012,12th or 13th century first half of 16th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11928,,,"Cambridge, Trinity College, MS B.9.1",manuscript-composite,,MS-TRINITY-B-00009-00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11928,,,"Cambridge, Trinity College, MS B.9.1",part,,,between the mid-11th and mid-12th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_11928,,,"Cambridge, Trinity College, MS B.9.1",part,,,between the mid-11th and mid-12th century,,,,,between the mid-11th and mid-12th century,,1030,1150,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11929,,,"Cambridge, Trinity College, MS B.9.2",manuscript,,MS-TRINITY-B-00009-00002,12th century,,,,,12th century,,1100,1199,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11930,,,"Cambridge, Trinity College, MS B.9.3",manuscript-composite,,MS-TRINITY-B-00009-00003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11930,,,"Cambridge, Trinity College, MS B.9.3",part,,,11th century,,,,,"11th
                                century",,1000,1099,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_11930,,,"Cambridge, Trinity College, MS B.9.3",part,,,second half of the 12th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_3,manuscript_11930,,,"Cambridge, Trinity College, MS B.9.3",part,,,southern Italy 11th century 13th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11931,,,"Cambridge, Trinity College, MS B.9.4",manuscript-composite,,MS-TRINITY-B-00009-00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11931,,,"Cambridge, Trinity College, MS B.9.4",part,,,first half of the 15th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_11931,,,"Cambridge, Trinity College, MS B.9.4",part,,,first half of the 12th century,,,,,"first half of the
                  12th century",,1100,1150,low,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11932,,,"Cambridge, Trinity College, MS B.9.5",manuscript,,MS-TRINITY-B-00009-00005,"The manuscript was copied by the scribe Michael, who was active in Italy around the middle of the 16th century ( Kresten (1976), pp. 57-58 suggests a date in the years 1546-1556)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kresten (1976),,,
_origin_1,manuscript_11933,,,"Cambridge, Trinity College, MS B.9.6",manuscript,,MS-TRINITY-B-00009-00006,first two-thirds of the 16th century,,,,,"first
                        two-thirds of the 16th century",,1500,1560,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11934,,,"Cambridge, Trinity College, MS B.9.7",manuscript-composite,,MS-TRINITY-B-00009-00007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11934,,,"Cambridge, Trinity College, MS B.9.7",part,,,mid-16th century Venice Savvidis (2010) Opitz (1935),,,,,"
                                    mid-16th century",,1540,1560,,gregorian,Venice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Savvidis (2010); Opitz (1935),,,
_origin_2,manuscript_11934,,,"Cambridge, Trinity College, MS B.9.7",part,,,"second half of the 16th century Basel, Universitätsbibliothek, MS A.III.4 Opitz 1935 Anglicanus",,,,,"second
                                    half of the 16th century",,1550,1599,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basel, Universitätsbibliothek, MS A.III.4; Opitz 1935",,,
_origin_1,manuscript_11935,,,"Cambridge, Trinity College, MS B.9.8",manuscript,,MS-TRINITY-B-00009-00008,"The manuscript was copied by the scribe Michael, who was active in Italy, and another contemporary hand, around the middle of the 16th century.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11936,,,"Cambridge, Trinity College, MS B.9.9",manuscript,,MS-TRINITY-B-00009-00009,"As the watermarks and the scripts indicate, the manuscript was copied around the 1550s-1560s by the scribe Camillo Zanetti, his father Bartolomeo, and another contemporary scribe, in Italy.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11937,,,"Cambridge, Trinity College, MS B.9.10",manuscript,,MS-TRINITY-B-00009-00010,"The manuscript was copied in the 17th century, before 1647 by an anonymous scribe and Claude Sarrau, who concluded his work in Paris in 1647, as stated in the colophon on f. 58r.",,f. 58r,58r,58r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11938,,,"Cambridge, Trinity College, MS B.9.11",manuscript,,MS-TRINITY-B-00009-00011,"The manuscript was copied in the 17th century, before 1672, when it was donated to the Library, from MS Oxon. Bodl. Auct. E.4.13-15. The transcription was allegedly made by Herbert Thorndike ( Brooke (1896), p. xii).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooke (1896),,,
_origin_1,manuscript_11939,,,"Cambridge, Trinity College, MS B.9.12",manuscript,,MS-TRINITY-B-00009-00012,12th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11940,,,"Cambridge, Trinity College, MS B.9.13",manuscript,,MS-TRINITY-B-00009-00013,10th or 11th century,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11941,,,"Cambridge, Trinity College, MS B.9.14",manuscript-composite,,MS-TRINITY-B-00009-00014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11941,,,"Cambridge, Trinity College, MS B.9.14",part,,,14th century,,,,,14th century,,1300,1399,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
